customer_id,device_id,first_name,last_name,street,city,state,zipcode,mobilenubmer,opendate,lastupdate
1977,3D-28-34-34-4D-84,Berthe,Weagener,2 Melody Junction,Modesto,California,95397,209-454-9512,12/3/2015,8/20/2018
1978,E2-F1-E9-3F-9C-C1,Shena,Richly,15743 Dorton Terrace,Los Angeles,California,90189,213-996-2730,11/7/2015,4/22/2018
1979,23-37-55-D5-41-9B,Rhea,Baress,74595 Bayside Street,Oakland,California,94616,415-730-6990,1/11/2016,7/2/2018
1980,C2-92-01-C9-52-BB,Goldie,Paolucci,2 Summerview Park,Garden Grove,California,92844,310-797-2708,6/22/2016,12/8/2017
1981,91-55-20-5E-88-0F,Veronika,Seak,50498 Green Plaza,Fresno,California,93786,559-277-0357,6/17/2016,6/11/2018
1982,75-C7-FD-4D-7E-F5,Harp,Greaterex,47862 Dexter Crossing,Los Angeles,California,90035,818-615-9840,6/18/2016,8/20/2018
1983,2C-0C-D4-7B-AA-BC,Jenelle,Paylie,1657 Monument Park,Bakersfield,California,93305,661-350-5240,12/10/2015,1/31/2018
1984,98-E8-6D-68-49-56,Karlie,Snuggs,7 Donald Road,San Francisco,California,94137,415-598-1314,10/5/2015,1/4/2018
1985,F5-48-1C-9F-86-B9,Cookie,Bogges,149 Mandrake Street,San Diego,California,92121,760-944-5377,7/20/2016,7/7/2018
1986,AB-D6-40-D7-E4-FC,Barbabra,Beauvais,5 Barnett Road,Torrance,California,90510,818-188-0471,5/3/2016,3/2/2018
1987,CC-7D-58-F9-30-D9,Micheline,Tschiersch,2 Texas Circle,Simi Valley,California,93094,805-983-8680,8/2/2016,6/6/2018
1988,20-52-56-CB-7A-9D,Nettie,Veighey,9469 Bluejay Park,Santa Barbara,California,93106,805-435-5833,10/20/2015,12/4/2017
1989,4F-8F-30-75-1F-D8,Violette,Brownhall,319 Northview Way,Carlsbad,California,92013,760-687-2602,10/8/2015,8/14/2018
1990,2E-E1-91-F1-52-A0,Dale,MacKaig,15 Mcguire Avenue,Irvine,California,92612,949-640-5467,11/10/2015,8/9/2018
1991,95-3A-31-E0-98-F6,Trueman,Blackden,670 Lindbergh Place,North Hollywood,California,91606,323-311-6966,7/21/2016,3/1/2018
1992,58-A5-33-D7-96-24,Granger,Glendinning,740 Reinke Trail,San Rafael,California,94913,415-657-6078,6/29/2016,10/22/2017
1993,0D-C7-D9-AA-3F-4F,Obadiah,Chapiro,53 Anniversary Pass,San Francisco,California,94154,415-147-8475,7/4/2016,5/13/2018
1994,2A-B9-9F-F6-4F-AA,Lucie,Lanbertoni,0 Jay Circle,Los Angeles,California,90094,323-519-0651,10/28/2015,11/16/2017
1995,CB-52-03-3E-A1-78,Donal,Bygrove,711 Green Ridge Parkway,Sacramento,California,94207,916-523-8863,7/3/2016,2/4/2018
1996,98-CA-2B-FD-BA-EB,Jamill,Watkiss,0539 Hauk Center,Los Angeles,California,90087,213-478-1908,3/10/2016,2/22/2018
1997,9C-6E-ED-64-62-36,Chase,Hounsom,641 Pine View Court,San Francisco,California,94159,415-399-2152,11/15/2015,7/26/2018
1998,93-98-06-B5-BA-57,Ed,Jodkowski,35 Autumn Leaf Street,Santa Monica,California,90410,310-264-1265,9/4/2015,10/4/2017
1999,3C-12-D7-06-CA-4E,Shellysheldon,McElvogue,59 Basil Circle,Fresno,California,93762,559-623-1005,11/23/2015,9/8/2017
